X.GN.	X.Pr0B_0h1.	X.ProB_0h2.	X.Pr0B_1h1.	X.Pr0B_1h2.	X.Pr0B_4h1.	X.Pr0B_4h2.	X.Pr0B_16h1.	X.Pr0B_16h2.	a
"sp|Q5SSI6|UTP18_MOUSE"	19.0198043098982	18.8836552098704	18.9049157400733	18.9588970200826	18.9080947600224	19.0037014500857	19.2599203400816	19.1980409599928	0.950727668382426
"sp|B2RS91|RRN3_MOUSE"	15.9018615800227	15.9570112699753	15.9769683500702	15.8897629301176	16.1094921099963	15.9930171698984	16.3873522200729	16.3894062000355	0.949805039618358
"sp|Q6ZWY3|RS27L_MOUSE"	21.2803416202344	21.2594705802077	21.3846325998149	21.2252524998621	21.284640719912	21.3324336699611	21.5780203799626	21.5845174900459	0.9494803588786
"sp|P11798|KCC2A_MOUSE"	18.2549368599925	18.2403060800831	18.2071210498784	18.2489913098718	18.3508608300522	18.4355732700445	18.8809605899788	18.6572116700055	0.949476483547934
"sp|Q99K95|RTF2_MOUSE"	16.9428960201919	16.9259914495461	16.9906657304164	16.9731860305086	16.9485467404873	17.0975966799642	17.2306823095902	17.2114115603999	0.949424712316425
"sp|Q9EPK6|SIL1_MOUSE"	16.8125076500206	16.6638004101609	16.6968540901488	16.756984500433	16.7486523995286	16.7124416106033	17.0606398001085	17.0176477402773	0.948332103140061
"sp|Q91YN9|BAG2_MOUSE"	18.7357165600852	18.7561026798504	18.8004106200057	18.7513553700087	18.7212223901666	18.7191514898937	19.0603644800104	18.9878247999014	0.947892511543596
"sp|Q3TMX7|QSOX2_MOUSE"	14.8122796701429	14.6960290999513	14.6353220899431	14.7227746998801	14.7113614702242	14.855724080138	15.1659675298318	15.0692137698922	0.947355179538627
"sp|Q9DB42|ZN593_MOUSE"	15.286153969959	15.3967921999634	15.45943367016	15.302274039934	15.4233416199527	15.5182967201185	15.8165913899582	15.7858237100148	0.946937974973187
"sp|Q99LW0|ANR10_MOUSE"	14.8622257501359	14.7430815197704	14.7981970097746	14.7839246699781	14.8609601798371	14.7830196301626	15.1126094198931	15.0553056600434	0.946833455038967
"sp|Q9D945|LLPH_MOUSE"	16.5375062999367	16.4310516499557	16.4015322499567	16.543933200046	16.4722813799388	16.4495911400792	16.897554640566	16.8085111694858	0.946308877975396
"sp|Q8VHZ7|IMP4_MOUSE"	17.5358929498806	17.4548719399444	17.5890202098242	17.5566284796285	17.5196265702988	17.7268532898341	17.938976050075	17.8861482599525	0.946155229860883
"sp|Q61024|ASNS_MOUSE"	15.743328010071	15.657529999938	15.7611626499711	15.6960735798723	15.8292688699712	15.7804769801139	16.0453169001034	16.2188707500658	0.94614752097109
"tr|A2ABY3|A2ABY3_MOUSE"	18.3939392500789	18.4908800699656	18.3972053699396	18.4481999798762	18.4125106200407	18.4627871401567	18.682490760116	18.7735921798431	0.946022038927729
"sp|Q80Z60-3|ECE2_MOUSE"	15.3388927199114	15.5170863999726	15.3728439101543	15.2136838000588	15.2877662401207	15.5311453799207	16.0411971999043	16.0559891299927	0.945632340442965
"sp|P61358|RL27_MOUSE"	22.3482954399798	22.1380712299581	22.3767935499435	22.3474040900253	22.2841706201231	22.4425609099102	22.7551374500319	22.7189207200492	0.945201384071053
"sp|Q9WV70|NOC2L_MOUSE"	18.7983364800761	18.744437419906	18.7358655599794	18.8068738999203	18.7141264900798	18.6934486098794	19.119276090005	19.0771734399728	0.944094219598362
"sp|Q922E4|PCY2_MOUSE"	18.3851036899191	18.4876632699333	18.399093270194	18.4470606500129	18.417305899888	18.4856116398785	18.6698393601166	18.7569590198767	0.943744631903153
"sp|Q3U5F4|YRDC_MOUSE"	15.9459444698957	15.9934796799223	15.9896019599357	16.0544203999255	16.0697741300717	16.0819828899893	16.3056782399174	16.234142980053	0.943718083826881
"tr|J3QK52|J3QK52_MOUSE"	18.7851833598739	18.751187270066	18.7255841000232	18.7954101599761	18.7141345800547	18.7093554200807	19.1207818900045	19.0254867501192	0.943408229037999
"sp|Q9CYH6|RRS1_MOUSE"	17.5764753402584	17.3723321604037	17.5213110896279	17.630474189669	17.4392278798776	17.7158462502384	18.0427355201959	18.0346528102056	0.943245432877056
"sp|Q61672|S29A2_MOUSE"	15.1118492698653	15.2261743701093	14.9887759000043	14.9133477497997	15.1154169800951	15.1377421601969	15.9657298200929	15.7356631001167	0.942867572439476
"sp|P09926|SURF2_MOUSE"	17.9497452599872	17.8792765898862	17.9248168398246	17.951901700034	17.8311357199454	17.9119490601417	18.1899518100408	18.1599049899433	0.942730471851472
"sp|Q5SSK3|TEFM_MOUSE"	17.3026347000361	17.2671796895856	17.26203953996	17.317222199868	17.2823230200085	17.3914130598853	17.5250457400291	17.6866937800043	0.942355810071284
"sp|Q8C5Q4|GRSF1_MOUSE"	17.1521356297906	17.2568783498567	17.0806171501366	17.0691971404608	17.2073901303962	17.307850799744	17.6388924099965	17.6075881103185	0.941398694720683
"sp|Q5SW19|CLU_MOUSE"	20.2057769594813	20.2850014796886	20.2363964003592	20.2754840604441	20.1893508603885	20.1462758098881	20.6585229602316	20.6660233597374	0.940875133568422
"sp|Q3U1F9|PHAG1_MOUSE"	16.8840304804861	16.9074420803589	16.8494017202382	16.8058065605235	16.9327361003691	16.8838647703777	17.1229855504988	17.1233205498292	0.940764124155897
"sp|Q810D6|GRWD1_MOUSE"	19.1749697101187	19.1613317499794	19.0674812000008	19.0912009698848	19.2092183100004	19.1726551301056	19.4591053799708	19.6319562699581	0.939736265246814
"tr|E9QN31|E9QN31_MOUSE"	20.9233770696641	20.7380711097399	20.8668191696514	20.8594464396562	20.79732101037	20.9266369900477	21.1514618298695	21.1457720398324	0.939460809472289
"sp|Q99J09|MEP50_MOUSE"	18.5158267798851	18.4506396399022	18.3867933100862	18.4112240900352	18.4131479398108	18.5607803801817	18.7432231499534	18.8753179300291	0.939399249566571
"sp|O08715|AKAP1_MOUSE"	17.5975198503135	17.7155620301488	17.6392621101588	17.7117342797507	17.627643939776	17.7400217097899	17.9862011399318	18.1612599199328	0.939025149718109
"sp|Q9WTN3|SRBP1_MOUSE"	14.726848790173	14.6862527298148	14.8233882597887	14.5898063899596	14.7778682502121	14.764239430049	15.1753292000337	15.0917057601049	0.938933887337306
"sp|Q99K30|ES8L2_MOUSE"	15.8645649399927	15.940763529901	15.8821220599136	15.9621148299365	15.8720929499802	15.7974982099143	16.3460053200505	16.3470801399892	0.938828456086912
"sp|Q9DB15|RM12_MOUSE"	18.6388890700374	18.5610655701031	18.7148146701442	18.5500711600194	18.5253858299856	18.7257137400198	19.0749534799448	18.9638204900956	0.937661246457745
"sp|Q9JLJ5|ELOV1_MOUSE"	14.9309104801411	14.8752559597968	14.841892130017	14.9544009200626	14.9582491801578	15.1015675099549	15.3702074899187	15.2415704699178	0.937605610246686
"sp|P19182|IFRD1_MOUSE"	14.657367979958	14.4446540403192	14.5786569599035	14.5412752600416	14.4192511796816	14.3622592198446	15.2212375198822	15.3105028699543	0.937582888622459
"sp|Q4FZF3|DDX49_MOUSE"	19.0267019499122	18.8773161699879	19.0358422698956	18.9101621199728	18.9682480501388	19.1795873199263	19.3674108300491	19.4245879000149	0.937194215029334
"sp|O35678|MGLL_MOUSE"	16.8976997803074	16.9511177604895	16.9046451295222	16.7816904605804	16.9963606402604	16.9832991894996	17.2626304395421	17.3322664997794	0.9371531686086
"sp|Q9JIM1|S29A1_MOUSE"	18.0774349301493	18.1568524199333	18.1420282600031	18.1729852799412	18.1908116302057	18.3811093800581	18.54241498984	18.583383889995	0.936813859567242
"sp|Q6P2L7|CASC4_MOUSE"	16.8368710798093	16.8158262903389	16.8672285198898	16.9862138905549	16.979193269849	16.9516847500754	17.1971822698989	17.2283819696425	0.93632001195385
"sp|Q922K7|NOP2_MOUSE"	20.4264799197654	20.233871749809	20.3742546298572	20.3625719704283	20.3003875294475	20.4366765199176	20.6602520397671	20.6540289497864	0.936110502366232
"sp|Q9JKX4|AATF_MOUSE"	19.4174501099137	19.4923863399834	19.3896790199083	19.3940865898962	19.4493037700466	19.4405021599109	19.7438008800398	19.6530900400523	0.935839057877026
"sp|Q9JJT0|RCL1_MOUSE"	20.0353336395897	19.948263419779	20.0491134096489	19.9193691099297	19.9308850300476	20.0938268197269	20.2829734804797	20.2925951299452	0.9346534760711
"sp|P11983|TCPA_MOUSE"	22.4021291800577	22.372837870083	22.418573299976	22.3270417799644	22.4990662300671	22.4271220300821	22.6958007199375	22.6436643000704	0.93443062168757
"sp|Q8C2P3|DUS1L_MOUSE"	17.0028153199035	16.9376655598552	17.1763215901299	17.1259699696095	17.1172112102694	17.0819927301793	17.4342292398305	17.4922468798573	0.933905509447896
"sp|Q810V0|MPP10_MOUSE"	18.2474085400388	18.3201525600588	18.2345441298514	18.3490224400704	18.3517656300671	18.2937501198512	18.545678280129	18.6014075601373	0.932460619444973
"sp|Q6P5F6|S39AA_MOUSE"	16.893739730568	16.8182612000461	16.9317665904423	16.8614057604139	16.9168123601193	16.8377940996022	17.2587633301075	17.1219991998045	0.931558256092218
"sp|Q3TFK5|GPTC4_MOUSE"	15.7090002798991	15.6471076299832	15.710376979982	15.8380816899121	15.7413855699554	15.8232218099819	16.2341398000322	16.026893679964	0.930878034900651
"sp|Q9CWU2|ZDH13_MOUSE"	15.2345012101659	15.3345313699048	15.3872866300095	15.4073349099509	15.3067681200718	15.4262097600796	15.6943104399931	15.6230431699867	0.929790401897536
"sp|O88822|SC5D_MOUSE"	14.9945946398137	15.1176465198321	15.2451215598216	15.2406670501071	15.1424360500113	15.1802040599018	15.6311059701235	15.5488161299624	0.929612230249447
"sp|Q9D1E8|PLCE_MOUSE"	16.2740718299677	16.264324849917	16.3023292199624	16.1931114799758	16.2877635400349	16.2912293799363	16.6102975993074	16.4682282500385	0.929400036405482
"sp|Q8BZA9|TIGAR_MOUSE"	15.9099656701158	15.9609106199852	16.07824885007	16.1290650700055	16.1285895199971	16.1038121399391	16.461355159926	16.3965480100685	0.92935414239683
"tr|Q9Z1M2|Q9Z1M2_MOUSE"	15.1209742298496	15.101296610085	15.2426331798565	15.2094821000598	15.1595420500105	15.2212308398177	15.443325500027	15.3778623500916	0.927827953110543
"sp|P62245|RS15A_MOUSE"	22.7112995700782	22.5770451300909	22.739643949998	22.7051442900563	22.6363006599286	22.7487120900661	22.9372023700594	22.9266343700069	0.926911518379387
"sp|Q80SZ7|GBG5_MOUSE"	15.4184780898781	15.255774989825	15.6584556400116	15.610633040081	15.4819729100431	15.7713040799429	16.2386931500416	16.1191397199054	0.926523762560821
"sp|P20693|FCER2_MOUSE"	14.987516749838	14.6454207002219	14.8789687898059	14.8413510101356	14.9150631100421	14.7115815900741	15.4541166601205	15.7044265299329	0.926497993366225
"tr|Q8R5L1|Q8R5L1_MOUSE"	16.4766440500791	16.499737889988	16.5808203600231	16.333564460079	16.5458959300412	16.4959152900239	16.8742319303667	16.9202454099951	0.926150565930642
"sp|Q2YDW2|MSTO1_MOUSE"	17.4060122101532	17.5476165601429	17.4754039603565	17.5238365700015	17.5527852897582	17.5487260200447	17.7791713098127	17.9430225800845	0.926079398697635
"sp|Q6P5F7|TTYH3_MOUSE"	15.6562758701145	15.6748219900795	15.4736961899576	15.733532350066	15.7704025699374	15.8368333900828	16.2321609199528	16.1294575199597	0.926057077898297
"sp|Q9Z0H1|WDR46_MOUSE"	18.9612357000359	18.9385019400906	18.9672718701379	18.9199822500752	18.8469434298995	19.084288080056	19.3619004700946	19.2235636299139	0.925629685335903
"sp|P97351|RS3A_MOUSE"	24.8909907399458	24.7712866398261	24.9198848501679	24.8640337299185	24.8351852200865	25.0016725198001	25.1719330398358	25.1223815700115	0.925460666658187
"sp|Q8K363|DDX18_MOUSE"	19.6093349499705	19.4473372799417	19.5650005199763	19.5456783800404	19.441099970016	19.6172095799151	19.8292819199536	19.8374411499987	0.925441876234148
"sp|Q9QYA2|TOM40_MOUSE"	20.3327669402874	20.2860874805106	20.3009043298084	20.2842179402445	20.3015097501041	20.4984370102707	20.596580170193	20.6119824596099	0.924683053670486
"sp|Q9D4V4|TAF1D_MOUSE"	16.1372934599797	16.2227426300692	16.0904440099098	16.1291399600376	16.2306593500774	16.1775869900633	16.4770508700677	16.4105304900275	0.923483959165877
"sp|P68040|GBLP_MOUSE"	23.6170441198281	23.584452100085	23.5821215605389	23.4975994705924	23.6313054705488	23.5350250303423	23.8842743598426	23.8263148604768	0.923433772563208
"sp|Q3V1V3|ESF1_MOUSE"	19.1667262101056	19.2073117800432	19.1939089799117	19.1269275599783	19.2983311100765	19.1928565999953	19.4407462300302	19.5106044299168	0.922458553029439
"sp|P62082|RS7_MOUSE"	23.2717489906137	23.3028097294484	23.3232817006037	23.3471379400006	23.1913620299837	23.4055272202495	23.7741173998398	23.5874607497588	0.921787671812053
"sp|Q9Z0E6|GBP2_MOUSE"	16.5229685299786	16.3447044100408	16.4227037700201	16.4973395799254	16.5522353700026	16.556188029931	16.937287019537	16.7503669802678	0.92108820193485
"sp|Q9D0R4|DDX56_MOUSE"	20.0151445502948	20.0802117204232	19.9680921502361	20.010438090346	19.9535084999001	20.1416504000847	20.2875824702833	20.3720041305205	0.921046359712142
"sp|Q7TPV4|MBB1A_MOUSE"	22.234216530116	22.0690163298658	22.1640398700129	22.2511422000839	22.0637596900503	22.2019685298997	22.4830286900189	22.5046475299499	0.920028322454381
"sp|O09046|OXLA_MOUSE"	14.2413497899743	14.3268178698057	14.3242091702428	14.1078390898214	14.237586820091	14.1902612399907	14.6712284098423	14.7471247897548	0.918497994860401
"sp|P70279|SURF6_MOUSE"	18.7706563699357	18.5239865401421	18.642095090069	18.8098958799916	18.6171933800782	18.7511123000065	19.0826071099779	19.101542209929	0.918187269686512
"sp|P63028|TCTP_MOUSE"	21.8093901798068	22.0084537201254	21.8637696900429	22.0132916500855	21.8515796500208	22.0006235799042	22.3029480599203	22.441074869971	0.917929474804757
"sp|Q3THG9|AASD1_MOUSE"	20.8095106900733	20.8164041401448	20.7011329999793	20.7354241795966	20.6664631096908	20.645539360267	21.1741864797701	21.1701849601421	0.917338708358185
"tr|Q9D8U0|Q9D8U0_MOUSE"	15.4721096198977	15.3567495400894	15.3004604799058	15.4710517598785	15.2630550098503	15.4035635801658	15.8738176299393	15.7335617200059	0.916497571933836
"tr|Q9ESU7|Q9ESU7_MOUSE"	18.7853808900749	18.8900322599099	18.7384850898374	18.7484861699453	18.8882173601292	19.0028370299737	19.1816990100808	19.3555481900527	0.916467200690725
"tr|Q3TDV8|Q3TDV8_MOUSE"	15.7772921101254	15.7552141001062	15.7823279400235	15.6728965500872	15.7656883700184	15.9423862199101	16.0768509299145	16.0614947400733	0.916314630484032
"sp|Q6P5B0|RRP12_MOUSE"	19.5017521300424	19.3325983100318	19.3957994598965	19.493070500064	19.3555589700351	19.4181157299468	19.7320833400494	19.6888667200203	0.915705128106007
"sp|Q9JKB3|YBOX3_MOUSE"	19.4868457999109	19.5698257499221	19.5501860800853	19.3390139900169	19.5767842100246	19.6709711800527	19.9125197700208	20.0532851393651	0.915443625277313
"sp|Q00915|RET1_MOUSE"	15.5634174599576	15.4361127098402	15.3708936598611	15.5470384799054	15.6784571399407	15.5425396399335	15.9037403199928	16.0382140399483	0.915403421015449
"tr|F6SVV1|F6SVV1_MOUSE"	23.2641782803701	23.2944251593295	23.3131127705267	23.319520200646	23.1566536700293	23.3326645199574	23.5957826303642	23.5338761504464	0.915139313164825
"sp|Q9ERI5|JMJD6_MOUSE"	15.1509344301417	15.1262792401776	15.3031250100575	15.2941761000731	15.3061002900496	15.1884427998255	15.5793601801389	15.5566258099746	0.914158236018631
"tr|Q80X81|Q80X81_MOUSE"	19.6233372500498	19.5850811099407	19.5614363199296	19.5036754100362	19.5727751999967	19.6523752899737	19.9814885593514	19.7895494000044	0.913506881463202
"sp|Q8R0K9|E2F4_MOUSE"	19.3567089800404	19.2825501900449	19.2461215400589	19.3573402800974	19.4902929899093	19.3447988400585	19.6456587699423	19.7460628900325	0.912744729535593
"sp|P62908|RS3_MOUSE"	24.9843004901102	24.9145071700175	24.9957752099253	25.0084458598254	24.8383343000443	24.961860040005	25.2155133101464	25.2364063000332	0.911807835653867
"sp|Q9DBE9|SPB1_MOUSE"	18.4132320900585	18.2226499800039	18.3637690001927	18.4830557198675	18.1622870898614	18.4965194200443	18.8855915901254	18.817689060037	0.911673308626469
"sp|P56873|SSA27_MOUSE"	16.1394022400264	15.9944227199174	15.9962638700594	16.1935042999336	16.1903258100561	16.190019749926	16.4350634100715	16.4432484700201	0.910779234244011
"sp|Q91XS1|MTMR4_MOUSE"	16.5584118300355	16.4806204799432	16.6783796194252	16.7019519898886	16.6404441602558	16.4986124899724	17.0340073196582	16.9934316298109	0.91050873617703
"sp|P01872|IGHM_MOUSE"	19.8604596399702	19.7442238200068	19.7457997000151	19.6906228999696	19.7335414899573	19.6436331400161	20.1355064003631	20.1063291199468	0.909574184783309
"sp|Q8R2Y9|SOSB1_MOUSE"	16.2114527199851	16.0251755400759	16.2099825599689	16.2220651500185	16.1871660199715	16.3055638500712	16.4587427000176	16.478480300003	0.906504746555237
"sp|Q8BXL7|ARFRP_MOUSE"	17.2520057595671	17.169737749868	17.3345532299289	17.2696613103455	17.229826610279	17.4227905298985	17.5177906598961	17.5931608998729	0.906391998075363
"sp|Q9D8M4|RL7L_MOUSE"	17.2417814004569	17.1153577105	17.1908221403738	17.2743627695621	17.0085724094928	17.2636375801894	17.5964775900287	17.5401740902121	0.905688134098112
"sp|Q8R2N0|TAP26_MOUSE"	16.8164325896168	16.6585861394866	16.8055801605492	16.856139519446	16.7663704503447	17.0044882096927	17.1667816799172	17.1288428301953	0.904966782110106
"sp|Q9D7S7|RL22L_MOUSE"	19.5422123200924	19.4556920699563	19.6583630900045	19.5952758399647	19.44611774001	19.7128918300278	19.8785913199761	20.0092896501352	0.904503490436784
"sp|Q9JKB3-2|YBOX3_MOUSE"	19.6236204800542	19.5133692999788	19.619357709993	19.2594356200358	19.6694379999203	19.5575416799336	20.1617003600104	20.0815240005785	0.903663371675641
"sp|P09055|ITB1_MOUSE"	19.5166602699118	19.5033283299581	19.5833591899111	19.6672547300491	19.652900209915	19.6656194299266	19.8422967700695	19.8184843999497	0.902335442782447
"sp|Q9D0I8|MRT4_MOUSE"	20.5559541800965	20.3337621198601	20.5339691098472	20.4291896204642	20.4257353295937	20.4185581004758	20.8030526597342	20.7508073502358	0.902155966776039
"sp|P62274|RS29_MOUSE"	19.2172958800332	19.2193903500603	19.369127690044	19.2192605600628	19.2211437400799	19.3727636899441	19.4946814100115	19.5752056099588	0.900315604452981
"sp|Q99KU1|DHDDS_MOUSE"	13.8974433697171	13.9995181603127	14.1871948599036	14.134476920354	14.1487056696812	14.2872685101474	14.5262878700526	14.5288739202103	0.899171123740642
"sp|Q80UG8|TTLL4_MOUSE"	14.9034992699966	15.1058268498191	14.8920521002053	14.9909641301897	15.1563882400785	15.1100430200043	15.7554423999258	15.4220588099173	0.898909534074311
"sp|Q9JHU9|INO1_MOUSE"	19.5565462899436	19.6667584999755	19.5860355699276	19.639509310073	19.6075820100341	19.4847567799083	19.9203577399668	19.9703431700702	0.898815978655282
"sp|Q9D1C9|RRP7A_MOUSE"	16.3291718300633	16.3991208699792	16.2937168999788	16.3329008300598	16.3286605600794	16.5417804500128	16.6230897204501	16.7969682299389	0.898048413582618
"sp|P60521|GBRL2_MOUSE"	17.9721617600883	17.7820154598256	18.0894510801007	17.958699770283	17.9864035102699	17.9709065701152	18.3027110901997	18.2842038700668	0.898039929553165
"sp|Q8BFW7|LPP_MOUSE"	13.7125077994855	13.8351225303324	13.9922719003173	13.8742097296924	13.9968091799233	13.9073489804564	14.3003326001439	14.2356054003011	0.897813200623005
"sp|P62830|RL23_MOUSE"	22.0406807401238	21.8232499100928	22.0595334099457	21.9667022700504	21.8699040801587	21.9998555899477	22.3105693000807	22.2637027200616	0.897041755871231
"sp|Q9WV96|T10B_MOUSE"	17.3385317797053	17.3665877196457	17.6056427503091	17.3340206099553	17.4160532200932	17.5842078001494	17.8338313999002	17.8078581799641	0.893200521199169
"sp|Q3U2S4|OTUD5_MOUSE"	14.3164540599774	14.3454088797875	14.2278532398621	14.3648397203006	14.3011987299288	14.2449906698965	14.5411174901001	14.6656877099888	0.89272647846174
"sp|P47962|RL5_MOUSE"	22.2244119600611	22.090373429873	22.225464149868	22.3063905198687	22.1500629699484	22.2695557200643	22.4617452201109	22.4451226000836	0.889799188402081
"sp|Q9D0M2|CDCA7_MOUSE"	17.1318095701674	17.1735824895157	17.1303492199101	17.1533937898862	16.9783580598798	17.2027591102338	17.3846759898936	17.4578566996521	0.887517040122455
"sp|Q9CQT5|POMP_MOUSE"	16.2922542499135	16.2549764300091	16.4536130999806	16.3400984499851	16.3202669600772	16.2516816900052	16.849562970162	16.6035018599401	0.885747406917246
"sp|Q8C7V3|UTP15_MOUSE"	18.2951649098863	18.3084846998376	18.3723353002002	18.4257727101399	18.3654945901002	18.511841830146	18.5637287700187	18.6833049598781	0.88335607421162
"sp|Q9Z2G1|FM1AA_MOUSE"	16.3907679199998	16.33298450997	16.2843824799572	16.2934490199746	16.4240603699894	16.3095339800224	16.689884020101	16.5304122500089	0.880376688641547
"sp|Q3TYD6|LMTK2_MOUSE"	15.8873209000926	15.9572985999067	16.0490213799425	16.092150680047	16.0702071299301	16.0823641400573	16.2336015199494	16.3334364399877	0.878023085632774
"tr|F6U529|F6U529_MOUSE"	18.761921280072	18.7705764699138	18.6728063099573	18.659553290045	18.81581926996	18.7331920498773	18.927338029941	19.0308480099861	0.877817950403773
"sp|Q8BIG7|CMTD1_MOUSE"	16.4215491700052	16.3300606399537	16.4126339699927	16.5307476600152	16.4170512000135	16.3441893300851	16.6478367905615	16.7056475404391	0.876442977958567
"sp|Q99JR6|NMNA3_MOUSE"	14.1915198600598	14.3773977797815	14.3116500699165	14.3602361901883	14.3759641497325	14.4105644902407	14.5588177501559	14.6152809199632	0.876144162275368
"sp|Q91XL9|OSBL1_MOUSE"	16.5139896499291	16.3953329099197	16.4971972899455	16.568868699981	16.4084647699808	16.4097678799775	16.7190744405768	16.7262561597193	0.871716966194483
"sp|Q5XG71|UTP20_MOUSE"	20.1093766194254	19.9921318805726	20.0200169797367	20.1884112903128	19.9337153404259	20.0518886200695	20.3501188798839	20.3444103100069	0.869206799051155
"sp|Q8CI12|SMTL2_MOUSE"	15.6376773601246	15.7238419700574	15.5883310999869	15.7044475801001	15.565574359879	15.6382639498683	15.8564549400647	15.9306345400312	0.867854577575169
"sp|Q7TT45|RRAGD_MOUSE"	15.4434818599994	15.3034976899524	15.4653360098754	15.4154201000887	15.6078722499903	15.3966141301071	15.8220647800048	15.7049496699242	0.867376452140292
"sp|Q9D9K3|AVEN_MOUSE"	17.0368984598304	17.206746919655	17.0611395799962	16.9945018502341	17.0280162295381	17.0624673395535	17.4312945102001	17.31615957024	0.866875817016127
"sp|P97346|NXN_MOUSE"	17.6275213003064	17.5763566202344	17.6474815101498	17.6197329297334	17.5234499999684	17.4954232098332	17.8829458298821	17.7978274996877	0.861279734569967
"sp|Q8R5K4|NOL6_MOUSE"	18.2069612999507	18.3660872901098	18.334011470128	18.4419896201754	18.3519500101299	18.4432328701909	18.5807079299083	18.6223792200401	0.858110795312051
"tr|E9Q777|E9Q777_MOUSE"	15.5587877400256	15.5807760700832	15.4079699098882	15.5366942501232	15.6424862901267	15.5140033798627	15.775268379957	15.8310368400812	0.856203062700808
"sp|Q8BIE6|FRM4A_MOUSE"	14.6584137499731	14.67520508024	14.6590203497578	14.7537879602456	14.5905814702204	14.6165736100227	14.9627433298025	14.8288070401756	0.848025602412869
"sp|Q9R0Q4|MO4L2_MOUSE"	19.3915683699019	19.2700884200132	19.3784074699759	19.2928525101122	19.0822343999142	19.2693405000608	19.7093005499684	19.5949093399801	0.846506943494934
"sp|Q9D1G2|PMVK_MOUSE"	15.7856927100093	15.6873824099655	15.7578552399603	15.6022378598721	15.5999494401167	15.618484880001	15.9832325199826	15.9327625299083	0.845024456869136
"sp|D3Z7P3-2|GLSK_MOUSE"	18.7937317500921	18.7561410100473	18.7337101400444	18.6498818099751	18.8505130800918	18.6760608600107	18.9538566600004	19.0451920001147	0.841194970856184
"sp|Q8CAB8|GATL2_MOUSE"	14.1993886198841	14.3005666097595	14.3544512597103	14.3809279801956	14.3082076399217	14.1201253001232	14.8481386800681	14.5702915300087	0.833451494120022
"sp|Q9CQ28|DPH6_MOUSE"	20.0216883105122	20.1673786696466	19.9931706806516	19.972129449839	19.9680548993821	19.9016271199736	20.3074231996267	20.3660349103565	0.831317985292781
"sp|Q09143|CTR1_MOUSE"	14.7956085499451	14.8751942999011	14.9151957699941	15.1145304097994	14.9837242102049	15.08655207013	15.1931361098987	15.3994671399691	0.830173152538981
"sp|Q9CR89|ERGI2_MOUSE"	15.3356722298503	15.2917352401032	15.386849640032	15.4154044998948	15.3211471900812	15.1924113198339	15.5351568999046	15.5853209899051	0.799024609535509
"sp|Q9JM98|WRP73_MOUSE"	14.5555910200964	14.5412257997596	14.6315789798282	14.7690620000374	14.6772649102125	14.7287979200116	14.7913558300083	14.905787819979	0.786731484946125
"sp|Q9QXL2|KI21A_MOUSE"	17.5316531800629	17.5636784698623	17.458784619889	17.540531819658	17.521738219875	17.2935526302181	17.7888243397899	17.7618175897609	0.770322897458684
"tr|F8WIJ5|F8WIJ5_MOUSE"	15.1035742598611	15.2108747798789	15.1747741201901	15.1315627998843	15.003126400152	15.0312737797886	15.3973981900651	15.2948605500902	0.769148214662029
"sp|Q8C0D0|TRUB1_MOUSE"	16.4682370600777	16.4509454400377	16.4417405500625	16.4478995300356	16.2421878400553	16.3990576700301	16.6659887702341	16.5829007099622	0.767447702535057
"sp|Q9CWR2|SMYD3_MOUSE"	15.7073698999429	15.7229724000768	15.5680690800221	15.6547738400992	15.419582490153	15.4691734700651	15.9845785000177	15.8566125899914	0.742067574516029
"sp|Q9JIZ9|PLS3_MOUSE"	21.0491734001784	21.039519779754	20.8936749303053	20.711124979842	21.059958999862	20.890680649901	21.2333163602348	21.2278548501398	0.728625665755177
