cluster	X.GN.	X.Pr0B_0h1.	X.ProB_0h2.	X.Pr0B_1h1.	X.Pr0B_1h2.	X.Pr0B_4h1.	X.Pr0B_4h2.	X.Pr0B_16h1.	X.Pr0B_16h2.
1	"sp|P48754|BRCA1_MOUSE"	17.1531839902637	17.192277390383	17.1845555997429	17.2150909199189	17.1664486701705	17.0434834199832	16.8212172301529	16.858987519586
1	"sp|Q5SXJ3|FANCJ_MOUSE"	15.8288753099101	15.8007997700538	15.8197116099803	15.7792511500764	15.7395014600346	15.7684462700423	15.5043626398874	15.474236620081
1	"tr|B2KF05|B2KF05_MOUSE"	13.8830674796897	13.8794481303769	13.7625228700602	13.9689576299878	14.0034180004364	14.0377809902857	13.6518836095262	13.6475527899255
1	"sp|Q04211|BTG2_MOUSE"	15.8681540999099	15.7031091199854	16.0687395199377	16.059150029947	15.5485722198928	15.7148238701062	15.6514329299391	15.3229550799462
1	"sp|P01027|CO3_MOUSE"	19.75432811002	19.7606759799367	19.699049940025	19.7452316799454	19.6245723400666	19.6186990499776	19.3563479499373	19.182192370108
1	"sp|P13634|CAH1_MOUSE"	17.3605471297974	17.3714291996664	17.4125423602193	17.3619050996235	17.0021749402656	16.9340215999342	15.8171907398893	15.8463499699261
1	"tr|E9QA15|E9QA15_MOUSE"	15.6113877000982	15.8629418899025	15.7752799901121	15.8362185301133	15.6478987101086	15.7087027300028	15.3209144301581	14.9214629400363
1	"tr|Q99LB4|Q99LB4_MOUSE"	20.4903801198251	20.5290111201401	20.4800329803057	20.4150796904777	20.4558665496459	20.438650499681	20.2115357696665	20.1306955796308
1	"sp|P24452|CAPG_MOUSE"	20.3197815796404	20.3400343502571	20.2493688301786	20.1888211005653	20.2560256697297	20.2853572005456	20.0438499001406	19.9491718893828
1	"sp|O08529|CAN2_MOUSE"	17.747927290234	17.7690085198011	17.7203037197277	17.6821850701796	17.7113050896778	17.6732393596757	17.4298564102263	17.5068094002102
1	"tr|E9PWH2|E9PWH2_MOUSE"	15.7394531799781	15.8223470599408	15.6991732899467	15.7421387099646	15.7483560698716	15.7235313901134	15.4960354898557	15.4333153900863
1	"sp|A2AIV8|CARD9_MOUSE"	15.1568050100943	15.2859118799916	15.2577236699922	15.1427878901816	15.1389083201281	15.1488519101289	14.7819393601528	14.8668505701342
1	"sp|P08074|CBR2_MOUSE"	16.1421227000457	16.0903252500833	16.1727625000046	16.0585004199069	16.0880430299633	16.042568089921	15.6754180000083	15.6745603299853
1	"sp|Q4QRL3|CC88B_MOUSE"	16.7883476298299	16.8823352701675	16.9015111102375	16.8220914395832	16.808471349632	16.9449381803717	16.6367315400963	16.4994721999484
1	"sp|Q640L3|CCPG1_MOUSE"	15.1979782798156	15.0949915799768	15.2078282501402	15.1857395801149	15.2726394898961	15.3139769998463	15.076978119849	14.9382809499358
1	"sp|Q2VLH6|C163A_MOUSE"	17.4062595597821	17.3670606302841	17.4123267899704	17.3938236400264	17.3007266098586	17.1512481003406	16.7909106200351	16.6236610004727
1	"sp|Q8R2S8|CD177_MOUSE"	18.4396873599593	18.5481949601419	18.5214522399742	18.559199070073	18.4878660500247	18.4929639499586	18.0534730602533	18.0809726201243
1	"sp|Q62192|CD180_MOUSE"	16.1516319099344	16.172726979966	16.2650152300852	16.2611239300079	16.165891610079	16.0681519799652	15.8127248098942	15.6697953599994
1	"sp|P13379|CD5_MOUSE"	14.0830308196371	13.8990821303856	14.2814898603332	14.3324588798623	14.0907583203482	14.3595501596928	13.8325184802652	13.5270569505839
1	"sp|P31996|CD68_MOUSE"	16.8162676099055	16.8233312294469	16.8466755494711	16.7145524106099	16.7210378202467	16.6607907105397	16.2929347199917	16.1160321399009
1	"sp|P10300|CD8B_MOUSE"	16.1906634700589	16.2736844499486	16.0562703900738	16.178980099964	16.2517186499729	16.2129925699671	15.6426738600788	15.7588280000003
1	"sp|O89103|C1QR1_MOUSE"	18.9920483200188	18.9377684600507	19.1107388798882	19.0717179199967	19.03543686988	19.0197832000006	18.7726224100411	18.6926386299865
1	"sp|Q8K389|CK5P2_MOUSE"	16.1305805699795	16.1881359899937	16.2162499600254	16.1470935600364	16.0799496399463	15.9680845599286	15.8226703399181	15.822216439896
1	"sp|Q8CEQ0|CDKL1_MOUSE"	17.5807252101415	17.3788316198529	17.6931229102639	17.6019497999502	17.6646257700728	17.6332666301407	17.2523697697741	17.3215357700895
1	"sp|Q60772|CDN2C_MOUSE"	16.2143106600845	16.2170023000189	16.2740616600708	16.3222077399932	16.2738793299801	16.3781687900473	15.9759706100045	16.0909366300094
1	"sp|Q60773|CDN2D_MOUSE"	15.9082064700475	15.8919182000244	15.833267570064	15.7537915300411	15.9206335399568	16.0334245399066	15.63759808005	15.5622979101404
1	"sp|P28033|CEBPB_MOUSE"	15.6315849701408	15.6154340300291	15.5779961898845	15.7748746199176	15.6416550400264	15.632451889906	15.3850406600627	15.1790660498318
1	"tr|E9Q2Z1|E9Q2Z1_MOUSE"	18.5493384001218	18.590147680126	18.601067890135	18.610430540079	18.6401007700367	18.5443279700702	18.3085747999218	18.2872728099736
1	"sp|P23953|EST1C_MOUSE"	16.0226630599636	16.0984054699884	16.0906084700849	16.0403720900704	15.5332131000076	15.5688675700262	14.9940016101919	14.6434754698052
1	"tr|E9PV38|E9PV38_MOUSE"	16.8526630795477	16.8926337897519	16.6960390004403	16.6575881396719	16.4892040600373	16.5006199499608	16.0343746099577	15.8825497499484
1	"sp|Q8BJ64|CHDH_MOUSE"	18.2944579900739	18.3931145298783	18.3228410898378	18.3121676898189	18.2644844101949	18.2031118101128	17.8379600498524	17.7837207200861
1	"sp|O35744|CHIL3_MOUSE"	20.1118891399003	19.9711874698436	20.0959973996242	19.927534260047	20.0775031905984	19.8292320700083	19.5310378599494	19.4364410100306
1	"sp|P60824|CIRBP_MOUSE"	17.548947040334	17.5085321398911	17.7153909601292	17.4739103998664	17.5368319897721	17.6071251197166	17.2636774996082	17.1834116002413
1	"sp|Q7TS74|CKP2L_MOUSE"	16.6257532103909	16.5153894300634	16.6462248697108	16.5754445200354	16.6754308997934	16.7820354804021	16.3010258799124	16.252782499964
1	"sp|Q9QZ15|CLC4A_MOUSE"	17.4762717703403	17.3086930098363	17.4148966702593	17.385526430173	17.3376552400641	17.1150425504966	17.0427367399595	16.8929321900184
1	"sp|Q80YR7|CLSPN_MOUSE"	17.7186692801559	17.7393638600007	17.6707022598738	17.7432323099957	17.7188315000246	17.601187529781	17.451605709829	17.4358279600114
1	"sp|Q61419|CMAH_MOUSE"	15.7104669701128	15.7837662600183	15.7231422400059	15.7749458299219	15.7116720798742	15.7040180001171	15.3728152401693	15.4282412298707
1	"sp|Q3U5Q7|CMPK2_MOUSE"	17.8472939698891	17.8948206201387	17.895066439716	17.8286425996912	17.8052594503008	17.7993205700179	17.5172595601914	17.5871716098181
1	"sp|Q08091|CNN1_MOUSE"	18.8929061201283	18.7982452300429	18.8591168800078	18.8886333798683	18.7340184000887	18.7340931400811	18.4549617200857	18.451476519958
1	"sp|Q08093|CNN2_MOUSE"	19.0491109699751	18.9569960398591	19.0006851699749	19.0319694001154	18.9090587399641	18.8865236599948	18.5539223100884	18.6137611301143
1	"sp|Q9DAW9|CNN3_MOUSE"	20.0325107902116	20.0550002104473	20.0261039102489	19.9916736499549	19.9728351700611	19.9953816301192	19.7249515199968	19.7093667199358
1	"sp|Q9D2V7|CORO7_MOUSE"	21.1973120601003	21.184876999917	21.1731793699335	21.1950739700574	21.2232715602694	21.0584821397705	20.8944633800748	20.8930584901182
1	"sp|Q9CQI6|COTL1_MOUSE"	21.3445628099857	21.4084281797903	21.4290037797635	21.380026870194	21.3580766801145	21.361762959823	20.9301135198665	20.9500240297618
1	"sp|P63254|CRIP1_MOUSE"	21.7717287899064	21.764159249811	21.8741590300183	21.7643874298372	21.8127596501373	21.8241640598911	21.4774885599034	21.4756056499122
1	"sp|Q99KP3|CRYL1_MOUSE"	16.8603707205531	16.8178956805669	16.8317301705193	16.7463047797648	16.7136136205669	16.7829998400881	16.4791172099515	16.4610719199914
1	"sp|P97315|CSRP1_MOUSE"	20.3518822297086	20.4402253595722	20.3692640300075	20.3153799104291	20.3511800705263	20.2420111502228	19.9140321599817	19.9098238699821
1	"sp|Q8R242|DIAC_MOUSE"	14.9531241802138	15.1100414298458	14.9912777798546	15.0486576198391	14.9782731701856	15.045229789955	14.7496120201411	14.7146858497608
1	"sp|P16675|PPGB_MOUSE"	17.5492164001318	17.6981606496825	17.5125535401897	17.5883775697086	17.4303976099434	17.4730052103146	17.3124655300388	17.3106672500015
1	"sp|P10605|CATB_MOUSE"	19.268337409978	19.174581580082	19.2383775499813	19.1756047699523	19.1155543999837	19.0496230400166	18.5717088801176	18.4223258001528
1	"sp|P18242|CATD_MOUSE"	18.3344039398162	18.3605461400527	18.347871419862	18.3708850300289	18.3090905999321	18.3141345002103	17.7557311502499	17.7338863503141
1	"sp|P28293|CATG_MOUSE"	22.125770050111	22.1080179099214	22.2068328898995	22.0448554400659	22.0003901500782	22.1035698898968	21.4054542898288	21.410618749774
1	"sp|P49935|CATH_MOUSE"	17.4715348202211	17.4934565300594	17.4995850802538	17.632963840131	17.3256971804374	17.2907864401061	16.4250968499795	16.4175852799527
1	"sp|P56203|CATW_MOUSE"	15.0234355401586	14.9175829099604	15.3267892501521	15.0382465501726	14.9178128998952	15.0194529099994	14.6194033197737	14.4613440897946
1	"sp|Q9WUU7|CATZ_MOUSE"	19.1267156500975	19.1464365400616	19.1885014300877	19.1420796499259	18.9254015299131	19.0410352900589	18.6577586999488	18.6821437500593
1	"sp|Q9D8X1|CUTC_MOUSE"	17.3595453399135	17.3362760897332	17.3678796896757	17.3509815897779	17.3782131896838	17.312025389634	17.0450974602414	17.0154336304505
1	"sp|P56395|CYB5_MOUSE"	16.4052919300248	16.4276907699919	16.4725808300277	16.369211200059	16.3795001099752	16.385579270073	15.9689534699789	16.0520882299216
1	"sp|Q61093|CY24B_MOUSE"	17.9848765600119	17.8521199998905	17.9818336800738	17.925449280285	17.9376395701804	17.9224790600871	17.6824560901283	17.5923549503095
1	"sp|Q99N16|CP4F3_MOUSE"	14.9326243700128	14.890528009853	14.9068744699261	15.0435674700347	14.8860146799968	15.0063664801709	14.7049676901581	14.6731624298197
1	"sp|Q6PGN3|DCLK2_MOUSE"	15.3148693900616	15.0266561599498	15.2740357299044	14.8458596598957	14.8416219000906	14.8666173401863	14.3986720002359	14.5055725598526
1	"sp|Q91X52|DCXR_MOUSE"	17.0643498797366	16.9914084401905	16.9415238702518	16.9877012904922	16.9395705302965	17.0213887100329	16.6321547903689	16.6427613395042
1	"sp|Q6Q899|DDX58_MOUSE"	18.0631105201831	18.0426066997667	18.0824128800072	18.0798570800883	17.9911980902153	17.9865061899665	17.7521808103026	17.8163795800719
1	"sp|Q8C2K1|DEFI6_MOUSE"	18.5360069100654	18.5091909600527	18.5347809300612	18.5253441600501	18.4972200199046	18.4494742401337	18.1980241500443	18.1311766900248
1	"sp|Q8K4R9|DLGP5_MOUSE"	17.739661759842	17.6536981901413	17.7436953902101	17.6670876598566	17.5305937597495	17.6651046997539	17.3927601001787	17.1951603498458
1	"tr|E9QQ48|E9QQ48_MOUSE"	17.0127355801243	16.937019570149	16.979383260145	16.9035280300558	16.8065399896385	16.9122511001975	16.6696200505383	16.4164145000024
1	"sp|Q91WN1|DNJC9_MOUSE"	23.2349796300479	23.1701743000167	23.2728524895736	23.2075003199885	23.1228263900714	23.1959265499789	22.9613500600813	22.9189392899666
1	"tr|D3Z512|D3Z512_MOUSE"	17.1237154796045	17.1383828302928	17.1378368999266	17.0085881796518	17.0574525896446	17.0400544600485	16.6612542005552	16.6656059697059
1	"sp|Q80VJ3|DNPH1_MOUSE"	15.9799982899436	15.9349103500934	15.9798311199461	15.9747261300283	15.9384552999163	15.9249364100835	15.6128256099294	15.7589435600886
1	"sp|B2RY04|DOCK5_MOUSE"	17.2235657700363	17.1972831303213	17.1757805502734	17.3202140396032	17.0675324796743	17.0329812397619	16.9610935495428	16.9284111800148
1	"sp|P31428|DPEP1_MOUSE"	14.6063671297656	14.6608620997774	14.7935676900199	14.6148729098137	14.5691629502401	14.6928084100311	14.225420669922	14.3157789301886
1	"sp|P56931|E2F2_MOUSE"	16.9177952204731	16.9247905098064	16.854596060556	16.8298769000184	16.6729488993468	16.5879535099646	16.4423376699424	16.4533342200107
1	"sp|Q58FA4|E2F8_MOUSE"	17.0668747499227	16.9709103196158	17.0626645404194	17.078734360396	16.9593404105356	17.0604625397062	16.8055236101081	16.6379005300573
1	"sp|P97426|ECP1_MOUSE"	18.4280633400389	18.4350107400657	18.394394969974	18.4360155301571	18.2595325099072	18.1252151200837	16.8555843995446	16.8430571895103
1	"tr|Q923L6|Q923L6_MOUSE"	16.5913792899947	16.2582236599523	16.6315817293106	16.5691202899902	16.4149822899204	16.3693441899746	15.3526979998413	15.3567580998295
1	"sp|P97425|ECP2_MOUSE"	17.2313052001351	17.0906950796437	17.2317936498388	17.2361783502428	16.9612229395805	17.1218661400332	16.2140728200151	16.1988651799734
1	"tr|Q923L7|Q923L7_MOUSE"	19.867194509948	19.9157141200699	19.7507979699778	19.8074203900235	19.7480286399766	19.7850358200692	18.8396520898648	18.8227564600049
1	"sp|Q9D0P0|EBPL_MOUSE"	16.1740032299121	16.2821332300376	16.3029801900645	16.2923756199656	16.0884607300985	16.0405548100799	15.8755138999636	15.8410386099912
1	"sp|Q3UP87|ELNE_MOUSE"	20.6675171797717	20.5582119603579	20.5871078097112	20.5312203001792	20.3735661697101	20.482650589527	19.7618577199935	19.5687568299673
1	"sp|Q60775|ELF1_MOUSE"	18.9466762101122	18.9278327199711	18.9671134298686	18.8617196299979	18.9631271899758	18.936204469909	18.6953093500615	18.6278553800723
1	"sp|Q7TNG5|EMAL2_MOUSE"	16.563884800043	16.4886165400587	16.5105147899947	16.4916984000071	16.4896865800038	16.390809750056	16.1187815200903	16.175317559931
1	"sp|Q61549|EMR1_MOUSE"	15.7019190600057	15.7792268000813	15.7555121601046	15.7215242601257	15.4484093598638	15.3070062200685	14.9548002802267	14.9094127598665
1	"sp|Q8VDI1|ESIP1_MOUSE"	15.9717496800852	15.9973949799861	15.9960754900165	16.0077566800966	15.8122244400708	15.8197494999808	15.6484185399244	15.5900735600882
1	"sp|P49290|PERE_MOUSE"	20.0812258595313	20.067708299903	20.0978730402253	20.162382070185	20.0986625702127	20.0950599799111	19.7005823400607	19.6006269699764
1	"sp|Q8BH61|F13A_MOUSE"	18.8250177899554	18.7364711901567	18.8374718698912	18.8880462999186	18.7106772899411	18.6896114500436	18.2475877498445	18.249202520009
1	"sp|O88783|FA5_MOUSE"	16.8733414605538	16.898794430125	16.9423064202437	16.9591662299059	17.0286167605254	17.048139460166	16.8064221105748	16.5655576199716
1	"sp|P04117|FABP4_MOUSE"	17.1481861400613	17.2530062002659	17.2654043200497	17.1701455499332	16.9838711502856	16.899467129568	15.8166170799737	15.7682697599463
1	"sp|Q3TVP5|F105A_MOUSE"	15.5751491399605	15.4505311298769	15.5127766500737	15.4158785699686	15.3994553601465	15.4432333699197	15.2474430900492	15.1658156600353
1	"sp|Q3UW53|NIBAN_MOUSE"	20.0812939606213	20.0952027205195	20.0780464893586	20.1150559400312	19.9390899695894	19.8991542300364	19.5389845599598	19.5272089199954
1	"sp|Q9WTJ8|FA50B_MOUSE"	18.9822197000184	18.8792285500632	18.9447643601353	19.1269614300128	19.038240460095	19.0310357200044	18.5819365698879	18.7260923701388
1	"sp|Q80V62|FACD2_MOUSE"	19.5528568100884	19.5415081799179	19.5948120699647	19.6526478300059	19.517891569956	19.4873347499381	19.3588619198952	19.2731643999747
1	"sp|Q9EPX5|FXL12_MOUSE"	15.9468323399225	15.8506003101012	15.8525208199981	15.6747647798632	15.7622499200637	15.7148588200918	15.1705979401376	15.1058569099451
1	"sp|P20491|FCERG_MOUSE"	15.7531840700631	15.9400068300849	15.7942530500736	16.0847258400137	15.6978605800095	15.8431717201033	14.9733392702103	15.2138869800027
1	"sp|Q61559|FCGRN_MOUSE"	16.8833683194092	16.9593000997348	17.0304044202411	16.8777326398051	16.6317572093367	16.5723641900268	16.1106553000435	16.0082877799714
1	"sp|O70165|FCN1_MOUSE"	14.7939951301398	15.0120839100798	14.9692251800698	14.9450424002025	15.0040978899792	14.8405858200712	14.0032067996436	14.239191810022
1	"sp|P16879|FES_MOUSE"	17.1874936301264	17.2943544097388	17.3077879801005	17.2911657204394	17.1393174900292	17.0489109098599	17.0394899395156	16.8807958894312
1	"sp|E9PV24|FIBA_MOUSE"	17.515721610349	17.8517475300693	17.8437146498944	17.7258154297157	17.4593311698677	17.4562635699514	17.1207431503495	16.7732651600916
1	"sp|Q8BY35|FGD2_MOUSE"	15.4035197400388	15.342026140168	15.403275949893	15.3308849299205	15.3033367401104	15.2607449299544	15.0397899300467	15.1076932899037
1	"sp|O89106|FHIT_MOUSE"	16.6942717797774	16.7196767897164	16.772709290394	16.6635713097752	16.6829987506752	16.7907081494059	16.4261700699821	16.3826879000448
1	"sp|Q9JL04|FMN2_MOUSE"	14.0256755997279	13.8891016496069	13.9387650298834	13.8711978896626	14.0848447901544	14.0992691702016	13.8107653302562	13.6439735595129
1	"sp|P09528|FRIH_MOUSE"	18.906165879966	19.0792982998782	19.1660354300937	19.1550080899487	18.9780756599328	18.7984016799557	18.2331540700852	18.4330447798935
1	"sp|P29391|FRIL1_MOUSE"	20.2897141204156	20.3458250400159	20.381806139896	20.4970098204105	20.2914352603805	20.2073093399128	19.5817636600499	19.5326215699093
1	"sp|O35601|FYB_MOUSE"	16.0654295100907	15.9911945200948	16.0438035200833	16.0392658700173	15.871191349952	15.7173325300377	15.3878502399853	15.2121773101848
1	"sp|Q3UWW6|GA2L3_MOUSE"	14.8785691200118	14.7725966101422	15.0102101997945	14.7761866299971	15.0251923401375	15.0137135697941	14.5973955997815	14.4937873098052
1	"sp|Q60780|GAS7_MOUSE"	17.7663136399753	17.7318809202616	17.7839001102959	17.7482343598947	17.6981725897886	17.675395370177	17.4990691599418	17.4472314103658
1	"sp|Q9D964|GATM_MOUSE"	15.6971224799813	15.8650501699609	15.8330408999948	15.8836147199474	15.6447138900106	15.8573597400198	15.4038400898916	15.481314459917
1	"tr|Q8BTS3|Q8BTS3_MOUSE"	17.1755365798497	17.2951896697327	17.2072596297573	17.3195272197605	17.0935318901386	17.1964566298923	16.9763736898691	16.9802529800825
1	"sp|Q9R111|GUAD_MOUSE"	17.8781830199738	17.9423064597668	17.8873320500017	17.8153908702929	17.8457383499071	17.8456640398143	17.4744132398467	17.3995220596899
1	"sp|O08842|GFRA2_MOUSE"	16.325831219966	16.3815631000402	16.4263035200576	16.4703746299274	16.3205233699222	16.3298662499964	15.8738336399755	15.9318869399893
1	"sp|Q9QYC7|VKGC_MOUSE"	15.8258265500344	16.0225468099032	15.7999688601008	15.7832245300719	15.7351443600054	15.7486269500305	15.6273225699168	15.5437978098944
1	"sp|Q9Z0L8|GGH_MOUSE"	15.556258119853	15.5455343501156	15.5816622499189	15.6003864000422	15.6869286400936	15.8208406699335	15.4303353798803	15.2375809998711
1	"tr|Q8R379|Q8R379_MOUSE"	17.596978879647	17.4493961697248	17.6168680700655	17.4862408203618	17.5738672802087	17.702931009767	17.1640138600353	17.1095126704263
1	"sp|Q75N62|GIMA8_MOUSE"	17.8612195299182	17.87278402023	17.9839631598459	17.9410616297351	17.8786191099348	17.9054372902064	17.5940897298483	17.5600900300319
1	"tr|G3X987|G3X987_MOUSE"	18.900160129894	18.7787451401356	18.9599421600065	18.8862225299103	18.8586373598518	18.9315846099841	18.5911778198474	18.6108251701578
1	"sp|Q9JL62|GLTP_MOUSE"	19.4909471000655	19.5190203599771	19.5653564099882	19.510188649946	19.3945269000946	19.4052051199192	19.1720301499722	19.1104504699416
1	"sp|Q60648|SAP3_MOUSE"	19.3370357000308	19.3293357900138	19.3654762300483	19.3599979400402	19.2923731601074	19.4276310900781	19.0285687898866	19.0941464501009
1	"sp|Q8BRM2|GORAB_MOUSE"	15.6170135499054	15.7623791400283	15.7918218299094	15.8729589499733	15.6175944100999	15.6664347099501	15.5805493599748	15.4465372799398
1	"sp|P13707|GPDA_MOUSE"	19.012498589966	19.0496876100115	19.0398518300176	18.9854585101234	18.9198427098623	18.9568720299231	18.4333029500992	18.3261557101316
1	"sp|O89100|GRAP2_MOUSE"	14.8542859601662	14.989158099898	15.0982658499709	15.0295679199	14.9208533602234	14.878855170185	14.7612248101783	14.6182147801277
1	"sp|P13020|GELS_MOUSE"	21.7078169001343	21.7816559201415	21.6399216101555	21.7299455098604	21.645365250096	21.4995384899229	21.2250643400608	21.1118174098714
1	"sp|P47791|GSHR_MOUSE"	18.0795706501478	18.0460313098188	18.0505102398838	18.0276405798361	18.0354029297663	18.0006900797339	17.7420410902748	17.7806064496957
1	"sp|P10649|GSTM1_MOUSE"	19.9950974605797	19.9743475599229	19.9740370496984	19.9383470098572	19.952345260076	19.889532149983	19.6454985900388	19.526589330069
1	"sp|P11032|GRAA_MOUSE"	17.3438191996582	17.4466424299455	17.447368509903	17.521723529728	17.221932619853	17.5282839100843	16.6952459199163	16.762209419671
1	"tr|O35424|O35424_MOUSE"	15.8942445300267	15.8232605701225	15.7932134500601	15.9198564299746	15.851370899932	15.9837194800867	15.5579496198705	15.5865516499183
1	"sp|Q78JT3|3HAO_MOUSE"	18.34309037991	18.4221390299986	18.2780322999105	18.3294750300846	18.2235435301421	18.2587104401601	17.6096140303157	17.7356712002413
1	"sp|Q9QXE0|HACL1_MOUSE"	14.9470622199731	15.1197278700952	14.8974593898599	14.9762353201825	14.9534970301226	14.879809159863	14.6526167901608	14.6501021697796
1	"tr|Q91VB8|Q91VB8_MOUSE"	21.425046130217	21.4936327901304	21.5020309101567	21.45544191017	21.3635793300304	21.4292604397458	21.1026498300436	20.7661965003529
1	"sp|P02088|HBB1_MOUSE"	20.9692302499605	20.9005081698114	21.0677031702008	21.0147089597012	20.905922879995	20.8366423601174	20.4031203005122	20.3432463394784
1	"tr|A8DUK4|A8DUK4_MOUSE"	21.4031238500202	21.3993437899284	21.5480401801483	21.4334720899605	21.3564718400479	21.2734289998141	20.8245511899048	20.7277109097026
1	"sp|Q8R316|HBP1_MOUSE"	14.2919881702147	14.2302172499995	14.3022560897645	14.2290172998642	14.0415976398799	14.1152368302246	13.6905112900159	13.7561890796688
1	"sp|Q9JMG7|HDGR3_MOUSE"	14.7320894800711	14.6239173100958	14.9241114898431	14.9860550900305	14.8364015001444	14.7597191199713	14.3140176601257	14.6057754797858
1	"sp|Q9ERZ0|HEMGN_MOUSE"	16.2287285400907	16.327367689914	16.3407249300808	16.3174267500365	16.081933799928	16.1524237900939	15.4673084001457	15.3749643098465
1	"sp|P29416|HEXA_MOUSE"	18.0067201001383	18.1868205097588	18.1017655699548	18.126529699912	18.0191696202492	18.0630557599844	17.4515417401301	17.5452307000932
1	"sp|P20060|HEXB_MOUSE"	19.4647664199958	19.4550715199044	19.4961336200369	19.4017783500242	19.4406845198994	19.4598330300829	18.9644681901203	18.9198409601354
1	"sp|Q3TRM8|HXK3_MOUSE"	17.0822657097317	17.0706392297311	17.048528799792	17.0766895404478	16.962108469966	16.9365450602195	16.4388911799598	16.4582185999487
1	"sp|Q8R1M0|HMCES_MOUSE"	16.9151217300266	16.9755783496999	16.9355033603277	16.9514264500599	16.73581724018	16.8281614501709	16.1379360600863	16.2410719800281
1	"sp|Q9JL35|HMGN5_MOUSE"	20.8692615799433	21.1858683699138	20.9399774303153	20.8279503796643	20.8413445001087	20.7298883797318	20.5173232200801	20.4969739495194
1	"sp|P14901|HMOX1_MOUSE"	17.4313131903404	17.3339811503207	17.4169614803963	17.537547730328	17.3059690804055	17.2235952699842	16.1887571700115	16.1360898799642
1	"sp|Q921F4|HNRLL_MOUSE"	15.8675768500341	15.6473575798736	15.7089884999065	15.8169509000876	15.5068982900173	15.6883392100168	15.1937164098472	15.2161301499197
1	"sp|Q61646|HPT_MOUSE"	16.1344162400119	16.2344347399268	16.2349984199996	16.2623647099465	16.1529057499457	16.265679240078	15.849713970052	15.8982520699423
1	"sp|P50172|DHI1_MOUSE"	18.4978934398731	18.5445772200913	18.4381053900388	18.3392824401667	18.22827237014	18.2965933800222	17.8053266600103	17.6207183002503
1	"sp|Q8R5F7|IFIH1_MOUSE"	16.4024378400355	16.2931156100285	16.3446258800788	16.3037364199705	16.199240349952	16.3371924000693	16.0364390399438	15.8985931600417
1	"sp|Q6NWV3|IF122_MOUSE"	15.386208949854	15.546085759894	15.3931276199864	15.3511444699836	15.3870636899976	15.4261237600204	15.1413228998654	15.2118561399395
1	"sp|O35594|IFT81_MOUSE"	13.8805250702308	13.8793690798428	13.9454983799372	13.7507977504906	13.6899164900342	13.7460478303144	13.4031712400009	13.4201082505213
1	"tr|A0A075B6A3|A0A075B6A3_MOUSE"	20.2589733203728	20.3305374397409	20.2168493694138	20.2494928597426	20.2860510797807	20.1301490394341	19.70054973001	19.625944379969
1	"tr|F6XWB2|F6XWB2_MOUSE"	21.3730586398196	21.3891467400962	21.4710696699492	21.2111840898218	21.195683450206	21.2229252297552	20.6145940595693	20.6258916802699
1	"tr|A0A075B663|A0A075B663_MOUSE"	21.8778869299961	21.7775480298749	21.7723552001381	21.7180685400757	21.9285212298854	21.7189733599097	21.4095422498854	21.5297874299221
1	"sp|Q9QXV3|ING1_MOUSE"	15.906740559968	15.8251048199235	15.6946123000459	15.7502621999088	15.7910968798796	15.6241318699862	15.5251690398658	15.4466726698385
1	"sp|Q3UQ44|IQGA2_MOUSE"	20.682317510219	20.6282741198487	20.741826960184	20.6759371500023	20.6071736402875	20.5809896995674	20.4000670799563	20.348730729976
1	"tr|F7ANU5|F7ANU5_MOUSE"	14.0688197498344	14.1410015701567	13.9912256903	14.0099838998796	14.1187582600356	14.290540709691	13.6341719001899	13.889684150245
1	"sp|Q9JL16|ISG20_MOUSE"	15.4604117201371	15.4121891799245	15.5561433900649	15.5813569100507	15.3518294799619	15.3919880999807	15.2301802400915	15.1794526399722
1	"sp|Q9QUM0|ITA2B_MOUSE"	15.5520461899938	15.7214139698869	15.7899467399076	15.7668921099572	15.5031353399398	15.5543935500448	15.038871249799	15.0355697402124
1	"sp|Q3V0T4|ITAD_MOUSE"	15.5703666598523	15.5045642600922	15.6790220299463	15.6988412001214	15.5428048900844	15.5377795498838	14.9405204099095	14.7376239201075
1	"sp|P24063|ITAL_MOUSE"	19.7092235399338	19.7450999699498	19.7847953499659	19.8260717499667	19.7161652000338	19.683508949993	19.3434888201045	19.3895767099474
1	"tr|D3Z627|D3Z627_MOUSE"	20.0514931803927	20.0825350805218	20.1168941693748	20.1744305205882	20.0521304098658	20.0069515494865	19.7005278100243	19.731237569993
1	"sp|P05555|ITAM_MOUSE"	16.5422803900464	16.5903171299713	16.6409017098351	16.6519389199653	16.5782710700434	16.6206664897052	16.2612868200505	16.2614842600548
1	"tr|Q3U1U4|Q3U1U4_MOUSE"	16.9630691603629	16.8872723995024	17.0274706500885	16.9390259703211	16.8641833994484	16.9517578099399	16.7308704303159	16.6146779498398
1	"sp|Q9QXH4|ITAX_MOUSE"	14.7956100799177	14.7196456898842	14.7996548897996	14.7339212702644	14.5940839997671	14.4874685202754	14.4284859999579	14.3109464798903
1	"sp|P11835|ITB2_MOUSE"	21.1428289398505	21.1212741996972	21.1412047298343	21.089142069838	21.0097536003154	21.0211084302604	20.7096878498098	20.6081071300229
1	"sp|O54890|ITB3_MOUSE"	16.440781969986	16.6343432496555	16.4897923099819	16.6723965493874	16.2169522399393	16.3732250699777	15.3992102301579	15.4567535599596
