X.GN.	X.Pr0B_0h1.	X.ProB_0h2.	X.Pr0B_1h1.	X.Pr0B_1h2.	X.Pr0B_4h1.	X.Pr0B_4h2.	X.Pr0B_16h1.	X.Pr0B_16h2.	a
"tr|Q8CG29|Q8CG29_MOUSE"	19.3842295300956	19.3090483999589	19.3548251600394	19.3673003299299	19.1573292600789	19.264226780035	18.7932760099298	18.7553536098924	0.987502262337364
"tr|A8DUK4|A8DUK4_MOUSE"	21.4031238500202	21.3993437899284	21.5480401801483	21.4334720899605	21.3564718400479	21.2734289998141	20.8245511899048	20.7277109097026	0.987435565501788
"sp|Q8BG07|PLD4_MOUSE"	20.6454061800465	20.6278120904436	20.5603607904499	20.562846570125	20.4911391997376	20.5430535897711	20.0354935500525	19.9661212005525	0.987175745834044
"sp|Q9DAW9|CNN3_MOUSE"	20.0325107902116	20.0550002104473	20.0261039102489	19.9916736499549	19.9728351700611	19.9953816301192	19.7249515199968	19.7093667199358	0.986904030385107
"sp|P28293|CATG_MOUSE"	22.125770050111	22.1080179099214	22.2068328898995	22.0448554400659	22.0003901500782	22.1035698898968	21.4054542898288	21.410618749774	0.986806771329623
"sp|Q61830|MRC1_MOUSE"	18.0254063998384	17.994933509938	18.0366457999915	18.0235436401014	17.8472060202894	17.7969744003102	17.382592199635	17.3099769700478	0.986637413298281
"sp|Q8VBT6|APOBR_MOUSE"	14.9904036598919	14.959448250005	14.9898901801033	14.9914939799499	14.8077152499194	14.7437250701159	14.2545501498788	14.259359420155	0.986508437179579
"sp|Q9JMH9|MY18A_MOUSE"	21.4273605100061	21.5000671501922	21.4590688700063	21.5108771000096	21.4269841499535	21.4287928497693	21.1339062500584	21.1226530099121	0.986419749532083
"tr|K3W4L0|K3W4L0_MOUSE"	21.4273605100061	21.5000671501922	21.4590688700063	21.5108771000096	21.4269841499535	21.4287928497693	21.1339062500584	21.1226530099121	0.986419749532083
"sp|Q8R1M0|HMCES_MOUSE"	16.9151217300266	16.9755783496999	16.9355033603277	16.9514264500599	16.73581724018	16.8281614501709	16.1379360600863	16.2410719800281	0.986169688011824
"sp|Q60780|GAS7_MOUSE"	17.7663136399753	17.7318809202616	17.7839001102959	17.7482343598947	17.6981725897886	17.675395370177	17.4990691599418	17.4472314103658	0.986063115865682
"sp|Q8VCI0|PLBL1_MOUSE"	16.635680780139	16.6443815197077	16.647789199619	16.5387463400058	16.552632619957	16.4194065999991	15.4554038100675	15.579348599991	0.985189044570014
"sp|P08071|TRFL_MOUSE"	22.1253259900779	22.2090100598978	22.1392910198747	22.1851414100431	22.0710497100018	22.1622429001493	21.5323364400641	21.5768089500606	0.984864912236722
"tr|Q923L7|Q923L7_MOUSE"	19.867194509948	19.9157141200699	19.7507979699778	19.8074203900235	19.7480286399766	19.7850358200692	18.8396520898648	18.8227564600049	0.984795688862298
"sp|Q8BJ64|CHDH_MOUSE"	18.2944579900739	18.3931145298783	18.3228410898378	18.3121676898189	18.2644844101949	18.2031118101128	17.8379600498524	17.7837207200861	0.984621875826532
"sp|P48678|LMNA_MOUSE"	22.1352824400848	22.2239026600363	22.1122712198992	22.1102909999165	22.0497756599029	22.0227761000184	21.5634115999701	21.4671617397538	0.984307632270363
"sp|Q62465|VAT1_MOUSE"	19.6166771800306	19.593565569938	19.648367300014	19.5789493100641	19.4928892800124	19.5529403999527	19.2333431499367	19.1092764000313	0.984264559585916
"sp|Q6NVD9|BFSP2_MOUSE"	16.3503917699457	16.40644244998	16.4111320300366	16.1793779899377	16.2793696300264	16.1703806499344	15.0021235998835	15.0441084300268	0.984141352732257
"sp|B2RPV6|MMRN1_MOUSE"	15.3396021401388	15.4170657300379	15.4564336000786	15.4696305098948	15.1690094598498	15.2714652201047	14.7533688400658	14.6123775997867	0.98378408369657
"sp|Q3V0T4|ITAD_MOUSE"	15.5703666598523	15.5045642600922	15.6790220299463	15.6988412001214	15.5428048900844	15.5377795498838	14.9405204099095	14.7376239201075	0.98360211436316
"sp|Q9D8Y7|TP8L2_MOUSE"	17.2017229701963	17.1742794499093	17.2479372995781	17.1385287603416	17.0992469098699	17.135338959876	16.690165990414	16.7499557302029	0.983576585750881
"sp|O35405|PLD3_MOUSE"	20.0995063105395	20.2077407198287	20.1740207100909	20.025177099974	19.9886086897376	19.9400540097135	19.325854379945	19.3062344100099	0.983482241245669
"sp|O08842|GFRA2_MOUSE"	16.325831219966	16.3815631000402	16.4263035200576	16.4703746299274	16.3205233699222	16.3298662499964	15.8738336399755	15.9318869399893	0.983248739351306
"sp|P20060|HEXB_MOUSE"	19.4647664199958	19.4550715199044	19.4961336200369	19.4017783500242	19.4406845198994	19.4598330300829	18.9644681901203	18.9198409601354	0.983046398379623
"sp|Q62230|SN_MOUSE"	16.7515274099973	16.8968510299409	16.8194048397398	16.8732930496393	16.6072763899917	16.5815827699994	16.0185018500453	15.9652155201108	0.982779356149662
"sp|Q3UW53|NIBAN_MOUSE"	20.0812939606213	20.0952027205195	20.0780464893586	20.1150559400312	19.9390899695894	19.8991542300364	19.5389845599598	19.5272089199954	0.982612964327257
"sp|Q8BYZ1|ABI3_MOUSE"	17.3627329402389	17.3429870197035	17.3788274203799	17.3527817401683	17.3221856401603	17.384372000251	17.1024281200335	17.0592979096655	0.982424626115098
"tr|S4R270|S4R270_MOUSE"	18.9345570999525	18.9778918100527	18.9179136901125	18.9949845300978	18.9034645898899	18.8612444800702	18.5361031898425	18.5639918399602	0.982212715863388
"sp|P08074|CBR2_MOUSE"	16.1421227000457	16.0903252500833	16.1727625000046	16.0585004199069	16.0880430299633	16.042568089921	15.6754180000083	15.6745603299853	0.982061442324328
"sp|Q9D8X1|CUTC_MOUSE"	17.3595453399135	17.3362760897332	17.3678796896757	17.3509815897779	17.3782131896838	17.312025389634	17.0450974602414	17.0154336304505	0.981779539072281
"sp|Q8BMS9|RASF2_MOUSE"	19.8582373499859	19.9219517400717	19.9326911003532	19.9515327493567	19.8657632599423	19.9146103299672	19.5654330599308	19.5866766600815	0.981451310731353
"sp|P47713|PA24A_MOUSE"	16.7373048196413	16.7511649396412	16.8000612603062	16.7081950093735	16.6189587695722	16.5878140100634	16.2781065200273	16.2453651099095	0.981092640539013
"sp|D3Z6Q9|BIN2_MOUSE"	18.9482154199978	18.9887402599903	18.9205454700045	18.9959170801323	18.9065619100555	18.8559456000548	18.533049479813	18.557860329871	0.981040595117298
"sp|Q62523|ZYX_MOUSE"	17.4627430401036	17.5143639302228	17.4709221900086	17.4831069796695	17.2770244100055	17.2578954904543	16.7951752695542	16.8047865803416	0.980815519418472
"sp|P24063|ITAL_MOUSE"	19.7092235399338	19.7450999699498	19.7847953499659	19.8260717499667	19.7161652000338	19.683508949993	19.3434888201045	19.3895767099474	0.980762426417574
"sp|P49290|PERE_MOUSE"	20.0812258595313	20.067708299903	20.0978730402253	20.162382070185	20.0986625702127	20.0950599799111	19.7005823400607	19.6006269699764	0.980509871956727
"sp|O54890|ITB3_MOUSE"	16.440781969986	16.6343432496555	16.4897923099819	16.6723965493874	16.2169522399393	16.3732250699777	15.3992102301579	15.4567535599596	0.980488640544856
"tr|F8WHN7|F8WHN7_MOUSE"	17.7762182199609	17.8260623299689	17.8160915002614	17.7892582196855	17.7722615397009	17.711400880214	17.5274698203631	17.471081569627	0.980173213665842
"sp|Q6ZWR6|SYNE1_MOUSE"	16.1947434100682	16.228600919908	16.2341290400144	16.3077961899271	16.129540320034	16.1324960399473	15.8625311200193	15.8038456799519	0.980126979760136
"tr|Q923L6|Q923L6_MOUSE"	16.5913792899947	16.2582236599523	16.6315817293106	16.5691202899902	16.4149822899204	16.3693441899746	15.3526979998413	15.3567580998295	0.980034990899151
"sp|O35639|ANXA3_MOUSE"	18.2074715102341	18.2647088502078	18.2151500197998	18.1814856401289	18.1921288002193	18.0737292999222	17.6818944398089	17.5463434102743	0.979938730032347
"sp|Q8R2S8|CD177_MOUSE"	18.4396873599593	18.5481949601419	18.5214522399742	18.559199070073	18.4878660500247	18.4929639499586	18.0534730602533	18.0809726201243	0.979937944412127
"sp|Q64518|AT2A3_MOUSE"	20.9782668500425	20.9370212699886	20.9810276398498	21.0196881401569	20.9373871301489	20.8948791097818	20.7164929103503	20.6782405801353	0.979677848957154
"sp|P04919|B3AT_MOUSE"	18.6624212999282	18.7746950000649	18.768525940122	18.772249660142	18.5432266301583	18.5146552300505	18.0588463901764	17.8266764298148	0.97934348304262
"sp|Q7TPR4|ACTN1_MOUSE"	23.6548484103589	23.7439993304012	23.7303987003778	23.789261870337	23.6639728895056	23.6181437202895	23.3258271206198	23.2944480397545	0.979196514622401
"sp|Q9EQ32|BCAP_MOUSE"	21.0700513401014	21.1297790398559	21.0646614498476	21.069031859683	21.0320697302029	21.0179097398974	20.7634694202702	20.7825615597802	0.979023571378168
"sp|Q9JL62|GLTP_MOUSE"	19.4909471000655	19.5190203599771	19.5653564099882	19.510188649946	19.3945269000946	19.4052051199192	19.1720301499722	19.1104504699416	0.979000265612112
"sp|P47791|GSHR_MOUSE"	18.0795706501478	18.0460313098188	18.0505102398838	18.0276405798361	18.0354029297663	18.0006900797339	17.7420410902748	17.7806064496957	0.978964375579264
"sp|P39654|LOX15_MOUSE"	17.4174354799589	17.5438729902126	17.6228809498671	17.4649276601201	17.2949458498907	17.2437192897309	16.7118324301535	16.6281767499219	0.978865393681506
"sp|P43404|ZAP70_MOUSE"	16.3278453900747	16.3312913099736	16.3355086299718	16.2566406600697	16.3166488799958	16.3059840000319	15.8750479300848	15.8499723600258	0.978813961361288
"sp|Q2VLH6|C163A_MOUSE"	17.4062595597821	17.3670606302841	17.4123267899704	17.3938236400264	17.3007266098586	17.1512481003406	16.7909106200351	16.6236610004727	0.978271015738262
"sp|Q6PDN3|MYLK_MOUSE"	17.5727561499658	17.5868581601042	17.521784919764	17.5732692196598	17.5357187401969	17.4713975998545	17.1570316696439	17.1923402099236	0.977940925013056
"tr|D3Z627|D3Z627_MOUSE"	20.0514931803927	20.0825350805218	20.1168941693748	20.1744305205882	20.0521304098658	20.0069515494865	19.7005278100243	19.731237569993	0.977893140450126
"sp|Q80VH0|BANK1_MOUSE"	14.7974004301486	14.8242520301349	14.741572460133	14.8316596000167	14.7357707600673	14.5946695298762	14.185321479882	14.1714218402709	0.977598108010632
"tr|G3UVV6|G3UVV6_MOUSE"	15.4815686999222	15.574800590065	15.6065299500498	15.6443521301284	15.2698247599438	15.3999869398935	14.8375271701163	14.7670812201741	0.977287339476732
"sp|Q07797|LG3BP_MOUSE"	16.7119912894405	16.8114035702033	16.7654193299761	16.7643118600373	16.7663126395357	16.6448588693522	16.3105969000344	16.2386560599075	0.976680616866122
"sp|Q75N62|GIMA8_MOUSE"	17.8612195299182	17.87278402023	17.9839631598459	17.9410616297351	17.8786191099348	17.9054372902064	17.5940897298483	17.5600900300319	0.976545250622962
"sp|P10649|GSTM1_MOUSE"	19.9950974605797	19.9743475599229	19.9740370496984	19.9383470098572	19.952345260076	19.889532149983	19.6454985900388	19.526589330069	0.976135120059761
"sp|Q61419|CMAH_MOUSE"	15.7104669701128	15.7837662600183	15.7231422400059	15.7749458299219	15.7116720798742	15.7040180001171	15.3728152401693	15.4282412298707	0.976096295755286
"sp|Q9R111|GUAD_MOUSE"	17.8781830199738	17.9423064597668	17.8873320500017	17.8153908702929	17.8457383499071	17.8456640398143	17.4744132398467	17.3995220596899	0.97600749308883
"sp|Q8K124|PKHO2_MOUSE"	17.0518150497382	17.0229095705167	17.0713129997288	17.022247410378	16.9325885795388	16.8551240200278	16.599396390049	16.5566247000246	0.975666201053767
"sp|Q9WUT3|KS6A2_MOUSE"	19.6095724499423	19.5338865799791	19.5712042500436	19.5679359800536	19.476743260016	19.4996594200253	19.2995093700028	19.2753581800352	0.975438679402443
"sp|P21981|TGM2_MOUSE"	16.6130206600247	16.6859626197727	16.6690700101695	16.7689979404518	16.3532804600701	16.3942617800108	15.841786720116	15.6539014198667	0.975386077065751
"sp|Q9R112|SQRD_MOUSE"	15.0226560098272	15.0504046598887	15.10863832996	15.1067810399837	14.905247439806	15.0544163098124	14.6502412597845	14.5181971902729	0.975349375944191
"sp|P05555|ITAM_MOUSE"	16.5422803900464	16.5903171299713	16.6409017098351	16.6519389199653	16.5782710700434	16.6206664897052	16.2612868200505	16.2614842600548	0.97531251305217
"sp|Q08091|CNN1_MOUSE"	18.8929061201283	18.7982452300429	18.8591168800078	18.8886333798683	18.7340184000887	18.7340931400811	18.4549617200857	18.451476519958	0.97520867997991
"sp|P31996|CD68_MOUSE"	16.8162676099055	16.8233312294469	16.8466755494711	16.7145524106099	16.7210378202467	16.6607907105397	16.2929347199917	16.1160321399009	0.974938375544102
"sp|Q08093|CNN2_MOUSE"	19.0491109699751	18.9569960398591	19.0006851699749	19.0319694001154	18.9090587399641	18.8865236599948	18.5539223100884	18.6137611301143	0.974910380473773
"sp|P56395|CYB5_MOUSE"	16.4052919300248	16.4276907699919	16.4725808300277	16.369211200059	16.3795001099752	16.385579270073	15.9689534699789	16.0520882299216	0.974487815980883
"sp|Q6Q899|DDX58_MOUSE"	18.0631105201831	18.0426066997667	18.0824128800072	18.0798570800883	17.9911980902153	17.9865061899665	17.7521808103026	17.8163795800719	0.974339433780475
"sp|Q78JT3|3HAO_MOUSE"	18.34309037991	18.4221390299986	18.2780322999105	18.3294750300846	18.2235435301421	18.2587104401601	17.6096140303157	17.7356712002413	0.973718194810716
"sp|P29416|HEXA_MOUSE"	18.0067201001383	18.1868205097588	18.1017655699548	18.126529699912	18.0191696202492	18.0630557599844	17.4515417401301	17.5452307000932	0.973592850442879
"tr|F6XWB2|F6XWB2_MOUSE"	21.3730586398196	21.3891467400962	21.4710696699492	21.2111840898218	21.195683450206	21.2229252297552	20.6145940595693	20.6258916802699	0.973465151851094
"sp|P50429|ARSB_MOUSE"	18.5216701801828	18.4961177898678	18.5450810099423	18.4485310899865	18.5099134901886	18.3358431798231	17.9659387997338	17.9211791598626	0.973396381911108
"sp|Q8BSY0|ASPH_MOUSE"	16.9491855894677	16.9250107503928	16.9907903596294	17.02738189017	16.8980432695435	16.8636634200961	16.6474963399869	16.6481377003279	0.973026930063626
"sp|Q07235|GDN_MOUSE"	16.197024080004	16.0787262099327	16.0856744300254	16.1713098599564	15.8486001299319	16.11034766009	15.3581199601656	15.0809830500509	0.972551505379835
"sp|Q8VC28|AK1CD_MOUSE"	16.4620781300614	16.446866670061	16.4956636599374	16.4468479000077	16.2990961599222	16.3791428699581	16.0463265900361	16.0905502200678	0.972538193098179
"tr|D3Z512|D3Z512_MOUSE"	17.1237154796045	17.1383828302928	17.1378368999266	17.0085881796518	17.0574525896446	17.0400544600485	16.6612542005552	16.6656059697059	0.97209351687793
"sp|Q921I1|TRFE_MOUSE"	19.2420459600272	19.3636417599733	19.2327808901155	19.2888505898965	19.2022645300626	19.2754691000374	18.8381351098532	18.8156017901225	0.971757327091781
"sp|Q9QUM0|ITA2B_MOUSE"	15.5520461899938	15.7214139698869	15.7899467399076	15.7668921099572	15.5031353399398	15.5543935500448	15.038871249799	15.0355697402124	0.971525759541776
"tr|A0A075B6A3|A0A075B6A3_MOUSE"	20.2589733203728	20.3305374397409	20.2168493694138	20.2494928597426	20.2860510797807	20.1301490394341	19.70054973001	19.625944379969	0.971414479461565
"sp|Q8VHL0|UT1_MOUSE"	16.0379617600884	15.9337607098882	16.0638267099188	15.9485097700777	15.7930368900078	15.8130998598913	15.4533197801185	15.3471647398683	0.97121796474436
"sp|Q02357|ANK1_MOUSE"	16.121613859918	16.1185219400334	16.2308557099419	16.2107708600595	16.1517868899133	16.1874249100232	15.758762319958	15.5956728498589	0.971097337157783
"tr|D3Z5M4|D3Z5M4_MOUSE"	16.121613859918	16.1185219400334	16.2308557099419	16.2107708600595	16.1517868899133	16.1874249100232	15.758762319958	15.5956728498589	0.971097337157783
"sp|Q9Z183|PADI4_MOUSE"	15.8420942098952	15.7691230199683	15.884558120005	15.8611968200454	15.746631170086	15.6990671699667	15.3349158500487	15.0483707099719	0.970924876856925
"tr|F8WJE0|F8WJE0_MOUSE"	19.9065473399983	19.9750221703013	19.8752582499398	19.8832475200414	19.8487049099655	19.8039613700115	19.5171485000609	19.5234706400105	0.970922924233191
"sp|P70704|AT8A1_MOUSE"	16.7824117095667	16.7583449304787	16.8390161903539	16.8273520895125	16.6884851405531	16.6863124305593	16.489316670029	16.3719961000107	0.970625208871327
"sp|O08739|AMPD3_MOUSE"	15.8574131000881	15.9035902399572	15.9130045400518	15.8516472799615	15.7575860100515	15.7253368199697	15.4845914099085	15.4714605800774	0.970600676782938
"sp|Q60710|SAMH1_MOUSE"	19.9130094800597	19.9817228706502	19.8842625400142	19.8929064600716	19.8448716399527	19.7991489999528	19.5164823599913	19.5229673100662	0.970415766388205
"sp|Q62192|CD180_MOUSE"	16.1516319099344	16.172726979966	16.2650152300852	16.2611239300079	16.165891610079	16.0681519799652	15.8127248098942	15.6697953599994	0.970327953755147
"sp|O70138|MMP8_MOUSE"	17.9868292297459	18.0043018801082	18.0160517400953	17.9507377898152	17.9974075501324	18.0125075699231	17.702709979869	17.6799777097918	0.970153678189365
"sp|P01027|CO3_MOUSE"	19.75432811002	19.7606759799367	19.699049940025	19.7452316799454	19.6245723400666	19.6186990499776	19.3563479499373	19.182192370108	0.969967980477792
"tr|B1AUY3|B1AUY3_MOUSE"	17.8389523299877	17.7939263199678	17.819937949923	17.8645638097974	17.7497388500464	17.7034751401459	17.5097477200761	17.512335890155	0.969934778803202
"sp|Q3U5Q7|CMPK2_MOUSE"	17.8472939698891	17.8948206201387	17.895066439716	17.8286425996912	17.8052594503008	17.7993205700179	17.5172595601914	17.5871716098181	0.969912776744454
"sp|Q3UQ44|IQGA2_MOUSE"	20.682317510219	20.6282741198487	20.741826960184	20.6759371500023	20.6071736402875	20.5809896995674	20.4000670799563	20.348730729976	0.96953529468171
"sp|Q60787|LCP2_MOUSE"	16.4405639899279	16.5124424000172	16.4336961700045	16.4842873799741	16.4169090000523	16.3367666599339	15.9688112599646	16.0537411900274	0.9694545401857
"sp|Q60604|ADSV_MOUSE"	15.1955084798935	15.3284005101138	15.2265869400071	15.2350526400767	15.1604305001233	15.2268618900992	14.8532597299003	14.8490189602343	0.969400634088295
"sp|P22437|PGH1_MOUSE"	16.6481250902189	16.5587928399924	16.6139226696777	16.5765398300263	16.5724324299335	16.6598923301482	16.0557363100764	16.1079926199935	0.969198675834279
"sp|P35441|TSP1_MOUSE"	18.2231960499633	18.2639933397965	18.2987183202101	18.3419094099326	18.1598130901598	18.1133046200124	17.7682087402347	17.4798481397565	0.96877531566658
"sp|Q91WN1|DNJC9_MOUSE"	23.2349796300479	23.1701743000167	23.2728524895736	23.2075003199885	23.1228263900714	23.1959265499789	22.9613500600813	22.9189392899666	0.968235168304992
"sp|Q99KP3|CRYL1_MOUSE"	16.8603707205531	16.8178956805669	16.8317301705193	16.7463047797648	16.7136136205669	16.7829998400881	16.4791172099515	16.4610719199914	0.96813267767269
"sp|P97315|CSRP1_MOUSE"	20.3518822297086	20.4402253595722	20.3692640300075	20.3153799104291	20.3511800705263	20.2420111502228	19.9140321599817	19.9098238699821	0.967970681348969
"sp|Q8C9V1|TB10C_MOUSE"	18.9803787901335	18.9027829400657	19.00149722006	18.9764708299046	18.7912374800843	18.8514412599935	18.5732232299982	18.5443100698301	0.96773003387244
"sp|P07356|ANXA2_MOUSE"	19.3687389300275	19.2779183099997	19.3773660901027	19.1562412399838	19.2304670600142	19.171371220025	18.6570010800413	18.4311900798015	0.967496844392843
"sp|Q9WUU7|CATZ_MOUSE"	19.1267156500975	19.1464365400616	19.1885014300877	19.1420796499259	18.9254015299131	19.0410352900589	18.6577586999488	18.6821437500593	0.967263704793979
"sp|Q8R316|HBP1_MOUSE"	14.2919881702147	14.2302172499995	14.3022560897645	14.2290172998642	14.0415976398799	14.1152368302246	13.6905112900159	13.7561890796688	0.96667499008712
"sp|Q9D7Y9|SLX4I_MOUSE"	13.8499369497822	13.9663197596606	13.9711397898196	13.8941562896398	13.8911547000955	13.936404579849	13.5556241605667	13.5504329302099	0.96656216785754
"sp|Q9R0G7|ZEB2_MOUSE"	20.4286645602952	20.4807218603259	20.5100870900854	20.5082962600765	20.4741993603619	20.3737034496777	20.1329576797291	20.1688094598289	0.966517819248969
"sp|P33174|KIF4_MOUSE"	19.809478810023	19.7333438199752	19.8139681000072	19.7869148999275	19.7254272399714	19.7963329999614	19.536963530068	19.4319302999275	0.966470146327774
"sp|O35601|FYB_MOUSE"	16.0654295100907	15.9911945200948	16.0438035200833	16.0392658700173	15.871191349952	15.7173325300377	15.3878502399853	15.2121773101848	0.966102666346052
"sp|Q9JHD1|KAT2B_MOUSE"	17.4185798097487	17.4631570497666	17.4349147396982	17.4757427200588	17.2891844900253	17.3381471899443	17.0466748995079	17.0856516604193	0.966084711931332
"sp|A3KMP2|TTC38_MOUSE"	18.54409846992	18.5030342800703	18.4896057899633	18.4545353800088	18.351148329895	18.3099034498339	18.0450128198937	17.9835968999176	0.965863396042545
"sp|P50172|DHI1_MOUSE"	18.4978934398731	18.5445772200913	18.4381053900388	18.3392824401667	18.22827237014	18.2965933800222	17.8053266600103	17.6207183002503	0.964973108834144
"sp|Q08642|PADI2_MOUSE"	18.4105991400941	18.4941070899421	18.3758883901546	18.5029363200907	18.3640325500033	18.357173369906	18.0340671001622	18.0547535597817	0.964966302450024
"sp|P10107|ANXA1_MOUSE"	21.866379249932	21.9418848501093	21.9131846899914	21.9382882499437	21.7963404799163	21.9771898399532	21.4042264897445	21.4626680697949	0.964645115239908
"sp|Q6ZPG2|WDR90_MOUSE"	15.7714874100169	15.8229271499462	15.8936029499593	15.9299606299734	15.8026735899168	15.7972852499859	15.5043168001049	15.5203372800111	0.964274894060992
"sp|P16045|LEG1_MOUSE"	22.0893777498777	22.0534539001455	22.1573133398626	22.0302601200757	22.0579514101338	22.0533020699333	21.7817893901251	21.7972585998206	0.964188895120611
"tr|Q8K426|Q8K426_MOUSE"	15.2739795198187	15.1798148698576	15.2893243500407	15.3017996698882	15.169656009859	15.2848504801249	14.8994904698921	14.9140445098652	0.963942394395305
"sp|Q9EPX5|FXL12_MOUSE"	15.9468323399225	15.8506003101012	15.8525208199981	15.6747647798632	15.7622499200637	15.7148588200918	15.1705979401376	15.1058569099451	0.963823056570737
"sp|P08905|LYZ2_MOUSE"	19.6218389499504	19.6661545599886	19.7175703199854	19.527865209981	19.6331160400781	19.6441736900414	18.9540582600589	19.0473951698793	0.963586984473534
"sp|Q61559|FCGRN_MOUSE"	16.8833683194092	16.9593000997348	17.0304044202411	16.8777326398051	16.6317572093367	16.5723641900268	16.1106553000435	16.0082877799714	0.96352584269025
"sp|Q921U8|SMTN_MOUSE"	16.4390894199664	16.4557643900755	16.4656010500542	16.4804385600108	16.2031906699753	16.2540196299739	15.8093686500748	15.8927260399953	0.963419347870205
"sp|Q6NZP1|ZRAB3_MOUSE"	16.3107648599351	16.2559015299968	16.3324998299255	16.3249932299499	16.2980866900817	16.249460550004	16.0943146899936	15.9913562599038	0.963338634910641
"sp|Q9JL95|PRG3_MOUSE"	14.5213910497311	14.4885211997904	14.4810345501253	14.7193202399561	14.319387900091	14.4324386401277	13.9113703397648	13.8433976301052	0.963183445125914
"sp|P97814|PPIP1_MOUSE"	17.6863565397936	17.7716377897337	17.624087199957	17.6440212900122	17.6061781297	17.6227728001343	17.2755709403159	17.2621826596358	0.962924207126311
"tr|H7BX49|H7BX49_MOUSE"	15.6789134701086	15.7717516699913	15.7928823399235	15.8392705599238	15.721201140077	15.7451455099805	15.4123917700156	15.4454074501265	0.962892166115145
"sp|O88593|PGRP1_MOUSE"	17.0528656799615	17.0883335295534	17.0742058202958	16.9875746899573	17.0082719196333	17.1018528501936	16.5069935999531	16.5970611200357	0.96250715142251
"sp|Q9CQX0|OTUB2_MOUSE"	17.2873267497316	17.241422689781	17.3142521797868	17.3320015298443	17.3331977402131	17.2476243995974	16.9937712102845	16.9990700397265	0.962099596876268
"sp|P14069|S10A6_MOUSE"	17.2071059103258	17.1464014696208	17.3821932999148	17.2605241198981	17.0365507099411	17.2253614598819	16.7113609396934	16.5333688800579	0.962082413229394
"sp|Q7TNG5|EMAL2_MOUSE"	16.563884800043	16.4886165400587	16.5105147899947	16.4916984000071	16.4896865800038	16.390809750056	16.1187815200903	16.175317559931	0.962020887791158
"tr|E9Q616|E9Q616_MOUSE"	19.0430225401285	19.2156346200368	19.1033723501185	19.1579149000193	19.1080402301129	18.9215545300215	18.4907769100143	18.5245958300059	0.961382523042336
"tr|E9Q2Z1|E9Q2Z1_MOUSE"	18.5493384001218	18.590147680126	18.601067890135	18.610430540079	18.6401007700367	18.5443279700702	18.3085747999218	18.2872728099736	0.960827494053698
"sp|Q61704|ITIH3_MOUSE"	15.8219694001108	15.9559265299033	15.7556473199796	15.8948573300881	15.7000019199794	15.7022269399298	15.187303290167	15.2704540799014	0.960733268601171
"sp|P48754|BRCA1_MOUSE"	17.1531839902637	17.192277390383	17.1845555997429	17.2150909199189	17.1664486701705	17.0434834199832	16.8212172301529	16.858987519586	0.960500142946279
"sp|A3KGF7|PLCB2_MOUSE"	16.9163787203252	16.8770637097365	16.8846817801718	16.9950320201778	16.7572870099949	16.7491125601685	16.5052222800418	16.3915671500822	0.960193423115863
"tr|Q99LB4|Q99LB4_MOUSE"	20.4903801198251	20.5290111201401	20.4800329803057	20.4150796904777	20.4558665496459	20.438650499681	20.2115357696665	20.1306955796308	0.959811733396327
"sp|P11032|GRAA_MOUSE"	17.3438191996582	17.4466424299455	17.447368509903	17.521723529728	17.221932619853	17.5282839100843	16.6952459199163	16.762209419671	0.959369634976548
"sp|Q91X52|DCXR_MOUSE"	17.0643498797366	16.9914084401905	16.9415238702518	16.9877012904922	16.9395705302965	17.0213887100329	16.6321547903689	16.6427613395042	0.958325520825926
"sp|P13020|GELS_MOUSE"	21.7078169001343	21.7816559201415	21.6399216101555	21.7299455098604	21.645365250096	21.4995384899229	21.2250643400608	21.1118174098714	0.956305901219521
"sp|Q9DBA8|HUTI_MOUSE"	15.0504916401037	15.0105110900443	15.1377629400189	15.1446629798534	14.9490845599139	14.950075590198	14.7285155397491	14.6752144601899	0.95622214676904
"sp|P08032|SPTA1_MOUSE"	15.4702792801262	15.5894936199111	15.5995919799952	15.6158442799309	15.3939614498815	15.2442728498424	14.9430197298753	14.7064859802446	0.95598132824197
"sp|O35892|SP100_MOUSE"	19.7885636299627	19.6592019000063	19.7148909199379	19.6968705299438	19.6000608599663	19.6463637699595	19.3288154399093	19.3889874999103	0.955931813370659
"sp|P70218|M4K1_MOUSE"	18.4672520899631	18.4918239501828	18.5402128600502	18.5304364599937	18.4236576801818	18.4308089600611	18.3012744900502	18.1923888801578	0.955746714866935
"sp|P63254|CRIP1_MOUSE"	21.7717287899064	21.764159249811	21.8741590300183	21.7643874298372	21.8127596501373	21.8241640598911	21.4774885599034	21.4756056499122	0.955631535982969
"sp|P42228|STAT4_MOUSE"	17.9545867598359	17.8092212602319	17.814789130085	17.8403744199433	17.6653098699861	17.6840269897396	17.3787121599253	17.2308344004052	0.955596977149909
"sp|Q9Z2D7|MBD4_MOUSE"	16.4358609300105	16.2895571599869	16.4834503000741	16.4271810900448	16.1484820999202	16.3090272799411	15.8964181399111	15.7900684199357	0.955219656237859
"tr|B9EJ86|B9EJ86_MOUSE"	18.1851522502205	18.1120421000179	18.2589010402125	18.1743146502406	18.1603999597894	18.1323523599609	17.9348517199712	17.9092370201438	0.954842057966897
"tr|Q8C405|Q8C405_MOUSE"	19.7824659899915	19.6422881200808	19.717677109938	19.7125114099609	19.5885725600489	19.6350776699858	19.3386342599374	19.3805320299814	0.95477727730929
